,title,height,length,art_type,medium_text,date_text,age,house,fecha,price,author,performance,source,country
11755,"YO LA VI PRIMERO by Antonio Seguí, 2002",78.74,42.0,"Classical, Modern and Contemporary Painting and Sculpture", Pastel ,2002,20,Roldan Auctions,2019-09-18,2549.0, Antonio Seguí,-420,Mutual Art,-
11756,"Untitled by Antonio Seguí, 1976",137.16,65.0,"Classical, Modern and Contemporary Painting and Sculpture", Charcoal and cake on canvas ,1976,46,Roldan Auctions,2019-09-18,10426.0, Antonio Seguí,-420,Mutual Art,-
11757,"Zapata. by David Alfaro Siqueiros, 1930",520.0,388.0,19th & 20th Century Prints & Drawings, Lithograph ,1930,92,Swann Auction Galleries,2019-09-19,5213.0, David Alfaro Siqueiros,-420,Mutual Art,-
11758,"Gato by Rufino Tamayo, 1959",480.0,647.0,19th & 20th Century Prints & Drawings, Color lithograph ,1959,63,Swann Auction Galleries,2019-09-19,4634.0, Rufino Tamayo,-420,Mutual Art,-
11759,"Juglar by Rufino Tamayo, 1979",760.0,560.0,19th & 20th Century Prints & Drawings, Color aquatint and etching ,1979,43,Swann Auction Galleries,2019-09-19,3765.0, Rufino Tamayo,-420,Mutual Art,-
11760,"Cabeza en Gris by Rufino Tamayo, 1979",755.0,555.0,19th & 20th Century Prints & Drawings, Color aquatint and etching ,1979,43,Swann Auction Galleries,2019-09-19,3186.0, Rufino Tamayo,-420,Mutual Art,-
11761,"Hombre Rojo. by Rufino Tamayo, 1976",773.0,560.0,19th & 20th Century Prints & Drawings, Color Mixografía ,1976,46,Swann Auction Galleries,2019-09-19,3765.0, Rufino Tamayo,-420,Mutual Art,-
11762,"Perfil con Sombrero. by Rufino Tamayo, 1982",790.0,595.0,19th & 20th Century Prints & Drawings, Color Mixografía ,1982,40,Swann Auction Galleries,2019-09-19,6082.0, Rufino Tamayo,-420,Mutual Art,-
11764,"Cabeza Blanca by Rufino Tamayo, 1976",745.0,565.0,19th & 20th Century Prints & Drawings, Color aquatint and etching ,1976,46,Swann Auction Galleries,2019-09-19,2607.0, Rufino Tamayo,-420,Mutual Art,-
11765,"El Sueño (La Noche de los Pobres) by Diego Rivera, 1932",412.0,302.0,19th & 20th Century Prints & Drawings, Lithograph ,1932,90,Swann Auction Galleries,2019-09-19,46339.0, Diego Rivera,-420,Mutual Art,-
11766,"Mujeres de México by Francisco Zuñiga, 1973",559.0,762.0,19th & 20th Century Prints & Drawings, Color lithograph ,1973,49,Swann Auction Galleries,2019-09-19,1014.0, Francisco Zuñiga,-420,Mutual Art,-
11769,"Retrato de Emma Dunbar. by Diego Rivera, 1932",265.0,180.0,19th & 20th Century Prints & Drawings, Lithograph ,1932,90,Swann Auction Galleries,2019-09-19,4344.0, Diego Rivera,-420,Mutual Art,-
11770,"Figura Hierática by Rufino Tamayo, 1979",760.0,560.0,19th & 20th Century Prints & Drawings, Color aquatint and etching ,1979,43,Swann Auction Galleries,2019-09-19,2896.0, Rufino Tamayo,-420,Mutual Art,-
11771,"Personaje con Sombrero by Rufino Tamayo, 1979",760.0,560.0,19th & 20th Century Prints & Drawings, Color aquatint and etching ,1979,43,Swann Auction Galleries,2019-09-19,1738.0, Rufino Tamayo,-420,Mutual Art,-
11772,"Cabeza en Rojo by Rufino Tamayo, 1973",755.0,555.0,19th & 20th Century Prints & Drawings, Lithograph ,1973,49,Swann Auction Galleries,2019-09-19,3186.0, Rufino Tamayo,-420,Mutual Art,-
11773,"Desnudo de Dolores Olmedo by Diego Rivera, 1930",420.0,235.0,19th & 20th Century Prints & Drawings, Lithograph on cream wove paper ,1930,92,Swann Auction Galleries,2019-09-19,15929.0, Diego Rivera,-420,Mutual Art,-
11774,"Gladiatores From the Mexican Suite * Bailarina by David Alfaro Siqueiros, 1968",550.0,425.0,19th & 20th Century Prints & Drawings, color lithographs ,1968,54,Swann Auction Galleries,2019-09-19,1303.0, David Alfaro Siqueiros,-420,Mutual Art,-
11775,"Group of 7 color lithographs by David Alfaro Siqueiros, 1968",,,19th & 20th Century Prints & Drawings, color lithographs ,1968,54,Swann Auction Galleries,2019-09-19,3186.0, David Alfaro Siqueiros,-420,Mutual Art,-
11776,"Mujer desnuda y niño by Francisco Zuñiga, 1973",645.0,495.0,19th & 20th Century Prints & Drawings, Green crayon on cream wove paper ,1973,49,Swann Auction Galleries,2019-09-19,5792.0, Francisco Zuñiga,-420,Mutual Art,-
11777,"Figura en Ocre. by Rufino Tamayo, 1976",731.0,560.0,19th & 20th Century Prints & Drawings, Color aquatint and etching ,1976,46,Swann Auction Galleries,2019-09-19,2172.0, Rufino Tamayo,-420,Mutual Art,-
11778,"Personajes con Pajaros by Rufino Tamayo, 1988",1100.0,895.0,19th & 20th Century Prints & Drawings, Color Mixografía ,1988,34,Swann Auction Galleries,2019-09-19,6372.0, Rufino Tamayo,-420,Mutual Art,-
11779,"Zapata. by Diego Rivera, 1932",413.0,335.0,19th & 20th Century Prints & Drawings, Lithograph ,1932,90,Swann Auction Galleries,2019-09-19,40546.0, Diego Rivera,-420,Mutual Art,-
11785,"A Young Girl Seated, Dressed in a Rebozo by Francisco Zuñiga, 1974",27.0,19.5,Estates Auction, Charcoal and colored chalk or crayon on thick paper ,1974,48,California Auctioneers & Appraisers,2019-09-22,1738.0, Francisco Zuñiga,-420,Mutual Art,-
11786,"Yellow House by Emilio Sanchez, Painted in 1965",36.0,54.0,New Now, oil on canvas ,1965,57,Phillips,2019-09-24,6516.0, Emilio Sanchez,-420,Mutual Art,-
11791,"RELACIÓN HORIZONTAL-VERTICAL by Jesus-Rafael Soto, 1986",50.375,40.125,Contemporary Curated, painted wood and metal construction ,1986,36,Sotheby's,2019-09-26,405465.0, Jesus-Rafael Soto,-420,Mutual Art,-
11792,"WAMAN WASI (ESTUDIO) by Fernando de Szyszlo, 1975",39.25,32.0,Contemporary Curated, oil on canvas ,1975,47,Sotheby's,2019-09-26,46339.0, Fernando de Szyszlo,-420,Mutual Art,-
11793,"From: Columbus - in Search of a New Tomorrow by Jesus-Rafael Soto, 1992",147.32,76.0,The Line | Online Only, Colour silkscreen on coloured card ,1992,30,Fine Art Auctions,2019-09-26,1013.0, Jesus-Rafael Soto,-420,Mutual Art,-
11794,"ORILLA by Tomás Sánchez, 1985",25.875,33.875,Contemporary Curated, acrylic on canvas ,1985,37,Sotheby's,2019-09-26,46339.0, Tomás Sánchez,-420,Mutual Art,-
11796,"Caimanes by Francisco Toledo, 1990",17.25,24.25,Prints and Multiples, unique color woodcut ,1990,32,Hindman,2019-09-26,2462.0, Francisco Toledo,-420,Mutual Art,-
11797,"Prison Fantasies, Portfolio I and II (12 works) by David Alfaro Siqueiros, 1973",22.125,15.25,Prints and Multiples, 12 color lithographs on Arches ,1973,49,Hindman,2019-09-26,4634.0, David Alfaro Siqueiros,-420,Mutual Art,-
11798,"Woman in White by Rufino Tamayo, c. 1960",30.5,21.75,Prints and Multiples, lithograph ,1960,62,Hindman,2019-09-26,2896.0, Rufino Tamayo,-420,Mutual Art,-
11799,"Rideau Central by Jesus-Rafael Soto, 2000, Executed in 2000",49.0,0.25,Post-War to Present, acrylic on panel with metal ,2000,22,Christie's,2019-09-27,318579.0, Jesus-Rafael Soto,-420,Mutual Art,-
11800,"Salome by Rufino Tamayo, 1984",29.75,21.25,ABC: 3 Day Online-Only Auction, color lithograph ,1984,38,Millea Bros.,2019-09-25,985.0, Rufino Tamayo,-420,Mutual Art,-
11801,"Vase of Flowers by René Portocarrero, 1965",19.0,15.0,ABC: 3 Day Online-Only Auction, oil on canvas ,1965,57,Millea Bros.,2019-09-25,463.0, René Portocarrero,-420,Mutual Art,-
11802,"""Pareja"" (""Couple"") by Juan Soriano, 1970",16.0,13.0,ABC: 3 Day Online-Only Auction, ink on paper ,1970,52,Millea Bros.,2019-09-25,261.0, Juan Soriano,-420,Mutual Art,-
11805,"Espace cinétique by Jesus-Rafael Soto, 1986",8.0,7.875,Design Signature Auction - Dallas, Screenprint on acrylic ,1986,36,"Heritage Auctions, Dallas",2019-10-01,4923.0, Jesus-Rafael Soto,-420,Mutual Art,-
11806,"""Vibration"" by Jesus-Rafael Soto, 1969",43.18,53.5,Modern and Contemporary Prints," silkscreens in black and blue on plexiglass, with blue and black painted metal ",1969,53,"Dorotheum, Vienna",2019-10-01,6483.0, Jesus-Rafael Soto,-420,Mutual Art,-
11807,"FIGURA CON REPTILES by Francisco Toledo, Executed circa 1969",1940.0,2019.0,Contemporary Art Online | New York," watercolor, gouache, sand and ink on paper ",1969,53,Sotheby's,2019-09-19,7964.0, Francisco Toledo,-420,Mutual Art,-
11809,"Pequeño Con Negro (Small with Black) by Jesus-Rafael Soto, 1974, Executed in 1974",15.0,0.75,Post-War and Contemporary Art Day Auction," acrylic on wood, painted metal rods and nylon thread ",1974,48,Christie's,2019-10-05,223286.0, Jesus-Rafael Soto,-420,Mutual Art,-
11810,"Le Rectangle bleu (The Blue Rectangle) by Jesus-Rafael Soto, 1964, Executed in 1964",20.125,40.0,Post-War and Contemporary Art Day Auction," painted wood, steel and painted steel elements with nylon string ",1964,58,Christie's,2019-10-05,232216.0, Jesus-Rafael Soto,-420,Mutual Art,-
11814,"ARBOL-SERIE DE LOS MOSAICOS by Emilio Pettoruti, 1916",45.72,8.0,Exceptional Art Sale, Gouache on cardboard ,1916,106,J.C. Naón & Cía S.A,2019-10-02,, Emilio Pettoruti,-420,Mutual Art,-
11815,"H.L.M. INDIVIDUALES by Antonio Seguí, 1984",205.74,100.0,Exceptional Art Sale, Oil on canvas ,1984,38,J.C. Naón & Cía S.A,2019-10-02,, Antonio Seguí,-420,Mutual Art,-
11816,"DIA GRIS EN LA BOCA by Benito Quinquela Martin, 1966",127.0,60.0,Exceptional Art Sale, Oil on hardboard ,1966,56,J.C. Naón & Cía S.A,2019-10-02,, Benito Quinquela Martin,-420,Mutual Art,-
11817,"ARBOL by Emilio Pettoruti, 1916",40.64,11.0,Exceptional Art Sale, Watercolour ,1916,106,J.C. Naón & Cía S.A,2019-10-02,, Emilio Pettoruti,-420,Mutual Art,-
11818,"Untitled by Antonio Seguí, 1961",60.96,30.0,Auction No. 89: Argentine Painting. European Painting. Sculptures, Oil on canvas ,1961,61,Martín Saráchaga,2019-10-08,, Antonio Seguí,-420,Mutual Art,-
11819,"En el Bar by Antonio Seguí, 1984",127.0,65.0,Auction No. 89: Argentine Painting. European Painting. Sculptures, Pastel ,1984,38,Martín Saráchaga,2019-10-08,, Antonio Seguí,-420,Mutual Art,-
11820,"Día Gris Luminoso by Benito Quinquela Martin, 1958",127.0,60.0,Auction No. 89: Argentine Painting. European Painting. Sculptures, Oil on hardboard ,1958,64,Martín Saráchaga,2019-10-08,, Benito Quinquela Martin,-420,Mutual Art,-
11822,"Regreso de un Velero by Benito Quinquela Martin, 1947",152.4,70.0,Auction No. 89: Argentine Painting. European Painting. Sculptures, Oil on hardboard ,1947,75,Martín Saráchaga,2019-10-08,, Benito Quinquela Martin,-420,Mutual Art,-
11824,"Honduras C. A. , 1952 (2) by Jose Antonio Velasquez, 1952",20.0,25.0,The Contents of a Virginian Country House - The Collection of Eric Steiner, Each: oil on canvas ,1952,70,Bonhams,2019-10-10,191.0, Jose Antonio Velasquez,-420,Mutual Art,-
11825,"Jarrón con flores by Emilio Pettoruti, 1919",40.64,8.0,Auction No. 89: Argentine Painting. European Painting. Sculptures (Night 3), Témpera ,1919,103,Martín Saráchaga,2019-10-10,, Emilio Pettoruti,-420,Mutual Art,-
11828,"Portfolio, Rufino Tamayo by Rufino Tamayo, 1976",26.0,,"Sunday, October 13th Furniture, Fine Art, Jewelry and Timepieces, Asian Art", hand colored lithographs ,1976,46,Clars Auction Gallery,2019-10-13,11005.0, Rufino Tamayo,-420,Mutual Art,-
11830,"Cara en Rojo by Rufino Tamayo, 1977",27.562,5.0,Prints & Multiples," Mixografia® in colors, on Arches paper ",1977,45,Bonhams,2019-10-15,3692.0, Rufino Tamayo,-420,Mutual Art,-
11831,"Cabeza en Ocre, from Rufino Tamayo 16 Aguafuertes by Rufino Tamayo, 1976",29.5,22.625,Prints & Multiples," Etching in colors, on Guarro paper ",1976,46,Bonhams,2019-10-15,2659.0, Rufino Tamayo,-420,Mutual Art,-
11832,"Two Figures by Rufino Tamayo, 1979",38.75,67.75,Prints & Multiples," Mixografia® in colors, on handmade paper ",1979,43,Bonhams,2019-10-15,29049.0, Rufino Tamayo,-420,Mutual Art,-
11833,"Mujer Temblorosa by Rufino Tamayo, 1974",29.5,21.25,Prints & Multiples," Lithograph in colors, on Arches paper ",1974,48,Bonhams,2019-10-15,2510.0, Rufino Tamayo,-420,Mutual Art,-
11834,"Femme aux bas Mauves, from Mujeres by Rufino Tamayo, 1969",27.562,5.0,Prints & Multiples," Lithograph in colors, on Rives paper ",1969,53,Bonhams,2019-10-15,2363.0, Rufino Tamayo,-420,Mutual Art,-
11835,"Hombre en la Ventana, from Rufino Tamayo 15 Aquafuertes by Rufino Tamayo, 1980",29.625,22.384,Prints & Multiples," Etching in colors, on Guarro paper ",1980,42,Bonhams,2019-10-15,5155.0, Rufino Tamayo,-420,Mutual Art,-
11836,"Desnudo sentado con brazos levantados by Diego Rivera, 1930",16.437,5.0,Prints & Multiples," Lithograph, on PMF Italia laid paper ",1930,92,Bonhams,2019-10-15,16016.0, Diego Rivera,-420,Mutual Art,-
11837,"Portfolio of Ten Original Lithographs 10 by David Alfaro Siqueiros, 1968-1969",25.5,19.625,Prints & Multiples," lithographs in colors, on Arches paper ",1968,54,Bonhams,2019-10-15,4431.0, David Alfaro Siqueiros,-420,Mutual Art,-
11838,"Multiple I, from Jai-Alai by Jesus-Rafael Soto, 1969",21.5,25.125,Prints & Multiples," Plexiglas kinetic multiple with screenprint in colors, steel bars, and transparent cords ",1969,53,Bonhams,2019-10-15,7038.0, Jesus-Rafael Soto,-420,Mutual Art,-
11841,"Retrato de mujer by Alfredo Ramos Martínez, 1912",105.41,34.0,Mexican Art, Pastel on paper ,1912,110,"Morton Auctions, Monte Athos",2019-10-16,2895.0, Alfredo Ramos Martínez,-420,Mutual Art,-
11844,"Dos mujeres reclinadas II by Francisco Zuñiga, 1967",123.19,63.5,Mexican Art, I counted and blood on paper ,1967,55,"Morton Auctions, Monte Athos",2019-10-16,5429.0, Francisco Zuñiga,-420,Mutual Art,-
11846,"Untitled from 'Los signos existen' by Rufino Tamayo, 1974",175.26,48.5,Post-War and Contemporary Art Online, mixograph in colours ,1974,48,Venduehuis der Notarissen,2019-10-17,709.0, Rufino Tamayo,-420,Mutual Art,-
11849,"UNTITLED by Joaquín Torres García, circa 1901",33.0,44.0,Impressionist and Modern Art, oil on canvas ,1901,121,Sotheby's,2019-10-17,45105.0, Joaquín Torres García,-420,Mutual Art,-
11854,"Escritura a Color by Jesus-Rafael Soto, Diciembre 1977, 1977, Executed in 1977",64.0,184.0,Paris Avant-Garde," household paint, metal rods and nylon string on wood ",1977,45,Christie's,2019-10-17,507753.0, Jesus-Rafael Soto,-420,Mutual Art,-
11859,"Têtes by Joaquín Torres García, circa 1928, Painted circa 1928",32.5,43.2,Art Moderne, oil on card laid down on canvas ,1928,94,Christie's,2019-10-18,45305.0, Joaquín Torres García,-420,Mutual Art,-
11861,"Mujer Indigena de Pie by Francisco Zuñiga, 1977",15.24,17.2,"Paintings, Prints and Sculpture", bronze ,1977,45,"Mainichi Auction, Tokyo",2019-10-19,10687.0, Francisco Zuñiga,-420,Mutual Art,-
11862,"Cabeza Sobre Fondo Verde by Rufino Tamayo, 1979",21.875,29.875,Fine Art featuring the Cleveland School, Etching in color ,1979,43,Rachel Davis Fine Arts,2019-10-19,1969.0, Rufino Tamayo,-420,Mutual Art,-
11863,"Cabeza en Rojo by Rufino Tamayo, 1979",21.875,29.875,Fine Art featuring the Cleveland School, Etching in color ,1979,43,Rachel Davis Fine Arts,2019-10-19,2085.0, Rufino Tamayo,-420,Mutual Art,-
11864,"Cabeza en Rojo by Rufino Tamayo, 1980",29.875,21.875,Fine Art featuring the Cleveland School, Etching in color ,1980,42,Rachel Davis Fine Arts,2019-10-19,2085.0, Rufino Tamayo,-420,Mutual Art,-
11867,"Permutation by Jesus-Rafael Soto, 1955 - 1978",53.34,15.0,U-3 Under 3k euros, Multiple in screen-printed plexiglass and chrome-plated brass ,1955,67,Art-Rite Auction House,2019-10-19,3073.0, Jesus-Rafael Soto,-420,Mutual Art,-
11868,"Mujer Sentada by David Alfaro Siqueiros, circa 1965",34.75,26.0,October Estate and Discovery Auction, color lithograph on wove paper ,1965,57,Barridoff Galleries,2019-10-19,565.0, David Alfaro Siqueiros,-420,Mutual Art,-
11870,"Honduran Street with Woman and Priest by Jose Antonio Velasquez, 1976",11.5,9.75,Estate Antiques Fine Art & Jewelry Auction, oil on canvas mounted to board ,1976,46,Burchard Galleries,2019-10-19,145.0, Jose Antonio Velasquez,-420,Mutual Art,-
11871,"Mujer by Rufino Tamayo, 1973",41.25,33.0,Modern Art & Design Auction, Color lithograph on Guarro paper ,1973,49,Los Angeles Modern Auctions,2019-10-20,2607.0, Rufino Tamayo,-420,Mutual Art,-
11872,"Hombre by Rufino Tamayo, 1950",30.875,26.875,Modern Art & Design Auction, Lithograph on Rives BFK paper ,1950,72,Los Angeles Modern Auctions,2019-10-20,2317.0, Rufino Tamayo,-420,Mutual Art,-
11873,"Tienda De Juguetes by Antonio Seguí, 2016",116.84,55.0,Post War & Contemporary Art, Acrylic on canvas ,2016,6,Digard,2019-10-20,11423.0, Antonio Seguí,-420,Mutual Art,-
11877,"DOS CARAS by Rufino Tamayo, 1973",22.0,30.0,Prints & Multiples, Color lithograph ,1973,49,Doyle New York,2019-10-22,6154.0, Rufino Tamayo,-420,Mutual Art,-
11879,"LA NEGRA by Rufino Tamayo, 1969",27.25,21.0,Prints & Multiples, Color lithograph ,1969,53,Doyle New York,2019-10-22,2317.0, Rufino Tamayo,-420,Mutual Art,-
11880,"HOMBRE CON MANZANA by Rufino Tamayo, 1973",22.125,29.875,Prints & Multiples, Color lithograph ,1973,49,Doyle New York,2019-10-22,3258.0, Rufino Tamayo,-420,Mutual Art,-
11881,"EL MERCADO DE FLORES by Diego Rivera, 1930",10.75,15.75,Prints & Multiples, Lithograph ,1930,92,Doyle New York,2019-10-22,6878.0, Diego Rivera,-420,Mutual Art,-
11882,"CONTRAPESO by Antonio Seguí, 1985",28.74,36.22,Art Contemporain, Acrylic on canvas ,1985,37,Cornette de Saint Cyr,2019-10-22,20112.0, Antonio Seguí,-420,Mutual Art,-
11884,"Muerte al invasor by David Alfaro Siqueiros, 1946",187.96,58.0,PHOTOGRAPHY AND GRAPHIC WORKS, Lithography ,1946,76,"Morton Auctions, Cerro de Mayka",2019-10-24,1090.0, David Alfaro Siqueiros,-420,Mutual Art,-
11885,"Untitled by David Alfaro Siqueiros, 1973",116.84,35.0,PHOTOGRAPHY AND GRAPHIC WORKS, Lithography ,1973,49,"Morton Auctions, Cerro de Mayka",2019-10-24,484.0, David Alfaro Siqueiros,-420,Mutual Art,-
11891,"Mujer con una mesa by Rufino Tamayo, 1930",48.26,24.5,PHOTOGRAPHY AND GRAPHIC WORKS, Woodcut ,1930,92,"Morton Auctions, Cerro de Mayka",2019-10-24,726.0, Rufino Tamayo,-420,Mutual Art,-
11892,"Retrato de Moisés Sáenz by David Alfaro Siqueiros, 1930",137.16,41.0,PHOTOGRAPHY AND GRAPHIC WORKS, Lithography ,1930,92,"Morton Auctions, Cerro de Mayka",2019-10-24,908.0, David Alfaro Siqueiros,-420,Mutual Art,-
11899,"Untitled by Juan Soriano, 2005",203.2,60.0,PHOTOGRAPHY AND GRAPHIC WORKS, Lithography ,2005,17,"Morton Auctions, Cerro de Mayka",2019-10-24,484.0, Juan Soriano,-420,Mutual Art,-
11900,"Camino a Mendieta by Fernando de Szyszlo, 1978",61.0,49.125,2019 Larsen Art Auction, Oil on canvas ,1978,44,Larsen Gallery,2019-10-26,45180.0, Fernando de Szyszlo,-420,Mutual Art,-
11901,"Dos Hermanos (Pereda 331) by Rufino Tamayo, 1987",50.75,43.5,2019 Larsen Art Auction, Mixografía on handmade paper ,1987,35,Larsen Gallery,2019-10-26,8689.0, Rufino Tamayo,-420,Mutual Art,-
11902,"Personaje en Verde by Rufino Tamayo, 1975",40.25,32.5,2019 Larsen Art Auction, Etching on Guarro paper ,1975,47,Larsen Gallery,2019-10-26,4344.0, Rufino Tamayo,-420,Mutual Art,-
11903,"La Escaleera (The Stairs) by Francisco Zuñiga, 1986",42.0,33.0,2019 Larsen Art Auction, Lithograph ,1986,36,Larsen Gallery,2019-10-26,834.0, Francisco Zuñiga,-420,Mutual Art,-
11904,"Untitled by Jose Antonio Velasquez, 1974",23.25,27.5,2019 Larsen Art Auction, Oil on canvas ,1974,48,Larsen Gallery,2019-10-26,2317.0, Jose Antonio Velasquez,-420,Mutual Art,-
11905,"Puriq Runa (V) by Fernando de Szyszlo, 1976",55.125,55.125,2019 Larsen Art Auction, Oil on canvas ,1976,46,Larsen Gallery,2019-10-26,41705.0, Fernando de Szyszlo,-420,Mutual Art,-
11906,"La Espera (The Waiting) by Francisco Zuñiga, 1973",31.5,39.0,2019 Larsen Art Auction, Lithograph ,1973,49,Larsen Gallery,2019-10-26,579.0, Francisco Zuñiga,-420,Mutual Art,-
11908,"Seated Woman 1972 watercolor and charcoal on paper, signed lower left 'Zuniga 1972' by Francisco Zuñiga, 1972",25.5,19.75,Modern Design | Art, watercolor and charcoal on paper ,1972,50,Bonhams,2019-10-27,5155.0, Francisco Zuñiga,-420,Mutual Art,-
11910,"Papalote con Diseño de Pez. by Francisco Toledo, 1998",160.02,49.0,"BOOKS AND OLD AND CONTEMPORARY DOCUMENTS, LITHOGRAPHS AND ENGRAVINGS OF THE BIBLIOPHILE COLLECTION", mixed media on paper ,1998,24,"Morton Auctions, Cerro de Mayka",2019-10-29,364.0, Francisco Toledo,-420,Mutual Art,-
11911,"Hombre in Blanco by Rufino Tamayo, 1976",30.0,22.25,Prints & Multiples Signature Auction - Dallas, Mixografia in colors on Arches paper ,1976,46,"Heritage Auctions, Dallas",2019-10-29,3186.0, Rufino Tamayo,-420,Mutual Art,-
