title,height,length,art_type,date_text,age,house,fecha,price,author,performance,acrylic,aquatint,arches,black,board,bronze,brown,canvas,cardboard,charcoal,color,colors,colours,crayon,down,etching,gelatin,gouache,graphite,guarro,handmade,ink,laid,lithograph,lithographs,masonite,media,metal,mixed,mixografía,mixograph,mounted,nylon,oil,painted,panel,paper,pastel,patina,pencil,plexiglas,plexiglass,print,printed,rice,rods,sand,screenprint,silkscreen,silver,tempera,watercolor,wood,wove,year,month,ln_precio,ln_height,ln_width,age_2,age_3,age_4
un jardín para josé,780.75,780.75,latin american art,1984,38,christie's,2013-11-19,95351.0, antonio seguí,1.0714287720835898,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,11.46532009865055,6.660254996163188,6.660254996163188,1444,54872,2085136
el eespejo azul,45.0,310.75,latin american art,1955,67,christie's,2013-11-19,76281.0, juan soriano,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,11.24217916922465,3.8066624897703196,5.738988730390821,4489,300763,20151121
untitled (woman),20.0,13.0,latin american art,1960,62,christie's,2013-11-19,23838.0, rené portocarrero,1.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.079036225042653,2.995732273553991,2.5649493574615367,3844,238328,14776336
florero (búcaro),35.0,29.0,latin american art,1945,77,christie's,2013-11-19,50854.0, mariano rodriguez,1.7777762240695811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,11,10.836714061116485,3.5553480614894135,3.367295829986474,5929,456533,35153041
man woman and child with clay pot,15.125,100.75,latin american art,1934,88,christie's,2013-11-19,103297.0, diego rivera,2.031250307252738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,11,11.545363613059683,2.716349003916905,4.612642200826793,7744,681472,59969536
"retrato de maría luisa ""guisa"" lacy araiza",35.625,290.75,latin american art,1946,76,christie's,2013-11-19,14303.0, juan soriano,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,9.5682245844549,3.5730476385888146,5.672463791398774,5776,438976,33362176
calaca,49.625,300.75,latin american art,1963,59,christie's,2013-11-19,71513.0, francisco toledo,0.937499795164036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,11,11.177634530336995,3.9044947390073546,5.7062793548547885,3481,205379,12117361
toro atado,150.5,17.625,latin american art,1972,50,christie's,2013-11-19,23838.0, francisco toledo,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,11,10.079036225042653,5.01396308418893,2.8693183486983322,2500,125000,6250000
la ventana,51.375,390.5,latin american art,1971,51,christie's,2013-11-19,71513.0, juan soriano,0.937499795164036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,11.177634530336995,3.939151672816399,5.967427969279741,2601,132651,6765201
untitled,23.625,23.625,latin american art,1975,47,christie's,2013-11-19,119189.0, jesus-rafael soto,1.1718749615934645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,11.688465747475957,3.1623054733798064,3.1623054733798064,2209,103823,4879681
navío constructivo,20.0,150.75,latin american art,1934,88,christie's,2013-11-19,540324.0, joaquín torres garcía,1.0624999692748018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,13.199924238612425,2.995732273553991,5.015622835607295,7744,681472,59969536
cathedral,24.0,15.875,latin american art,1960,62,christie's,2013-11-19,44497.0, rené portocarrero,1.166666229683563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.703177050151451,3.1780538303479458,2.7647455447787554,3844,238328,14776336
woman,180.5,140.75,latin american art,1962,60,christie's,2013-11-19,19070.0, rené portocarrero,0.857142215040666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,9.855871698594465,5.195730777772936,4.9469852670198,3600,216000,12960000
calera con rebozo doblado,180.5,12.0,latin american art,1979,43,christie's,2013-11-19,31784.0, francisco zuñiga,1.1111111111111112,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.366718297494435,5.195730777772936,2.4849066497880004,1849,79507,3418801
joven descansando,160.75,90.75,latin american art,1978,44,christie's,2013-11-19,31784.0, francisco zuñiga,1.6666666666666663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.366718297494435,5.079850363117729,4.5081084731449605,1936,85184,3748096
crucifixion,17.0,100.25,latin american art,1950,72,christie's,2013-11-19,23838.0, armando reverón,1.0714285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,11,10.079036225042653,2.833213344056216,4.6076670661866785,5184,373248,26873856
puerto,120.75,150.25,latin american art,1922,100,christie's,2013-11-19,25427.0, benito quinquela martin,1.1428584270470952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.14356688055654,4.793722292532682,5.012300573415317,10000,1000000,100000000
vendedora de fruta (also known as mujer con canasta de manzanas),22.0,17.0,latin american art,1940,82,christie's,2013-11-19,76281.0, rufino tamayo,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,11,11.24217916922465,3.091042453358316,2.833213344056216,6724,551368,45212176
retrato de una filósofa (maría zambrano),40.875,570.25,latin american art,1955,67,christie's,2013-11-19,71513.0, juan soriano,0.937499795164036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,11.177634530336995,3.7105186292174173,6.346074861164498,4489,300763,20151121
naturaleza muerta con olla y caja blanca,19.625,230.5,latin american art,1947,75,christie's,2013-11-19,87405.0, joaquín torres garcía,0.9821432082895336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,11.378307768245284,2.976804263668472,5.440250862436703,5625,421875,31640625
don filo,250.5,19.375,latin american art,1964,58,christie's,2013-11-19,38141.0, david alfaro siqueiros,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.549045098003141,5.523458920524919,2.9639835752394106,3364,195112,11316496
mujer ante el espejo,38.125,370.5,latin american art,1950,72,christie's,2013-11-19,158919.0, armando reverón,0.8333333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,11.976149917434537,3.6408702349275757,5.914853444736141,5184,373248,26873856
child playing,490.25,39.0,latin american art,1945,77,christie's,2013-11-19,540324.0, rufino tamayo,1.2142857303380634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,11,13.199924238612425,6.1949154650764555,3.6635616461296463,5929,456533,35153041
women reaching for the moon,36.0,260.25,latin american art,1946,76,christie's,2013-11-19,837101.0, rufino tamayo,0.9633333064814036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,11,13.63770001124784,3.58351893845611,5.5616427074950785,5776,438976,33362176
hombre en rojo,33.75,26.375,latin american art,1962,60,sotheby's,2013-11-20,349621.0, rufino tamayo,0.9166666120440292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,11,12.764604989609355,3.518980417318539,3.2724165917962305,3600,216000,12960000
el hombre con la guitarra,21.25,25.625,latin american art,1963,59,sotheby's,2013-11-20,39730.0, francisco toledo,1.0416666666666663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.589861848808644,3.056356895370426,3.2435684374585723,3481,205379,12117361
mujer con fondo verde,25.75,20.0,latin american art,1960,62,sotheby's,2013-11-20,51649.0, rené portocarrero,1.805555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,10.852226113276135,3.248434627109745,2.995732273553991,3844,238328,14776336
pintura constructiva,20.0,16.625,latin american art,1935,87,sotheby's,2013-11-20,769167.0, joaquín torres garcía,1.0083333306022042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,13.553063390060387,2.995732273553991,2.810907586541918,7569,658503,57289761
gran azul,75.5,70.5,latin american art,1999,23,sotheby's,2013-11-20,540324.0, jesus-rafael soto,1.0624999692748018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,13.199924238612425,4.324132656254979,4.255612709818223,529,12167,279841
autorretrato los cuarenta años,12.375,9.375,latin american art,1927,95,sotheby's,2013-11-20,63568.0, diego rivera,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,11.05986547805438,2.515678308454754,2.2380465718564744,9025,857375,81450625
untitled (study),19.75,15.375,latin american art,1934,88,sotheby's,2013-11-20,39730.0, david alfaro siqueiros,0.8928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,11,10.589861848808644,2.9831534913471307,2.7327428136925818,7744,681472,59969536
mujer sentada con rebozo,19.75,25.625,latin american art,1970,52,sotheby's,2013-11-20,10330.0, francisco zuñiga,0.4642853129880782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,11,9.242807562113684,2.9831534913471307,3.2435684374585723,2704,140608,7311616
zapatista,22.0,16.875,latin american art,1931,91,sotheby's,2013-11-20,71513.0, alfredo ramos martínez,2.2500003932852053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,11,11.177634530336995,3.091042453358316,2.8258332367585934,8281,753571,68574961
dos mujeres,11.0,12.25,latin american art,1967,55,sotheby's,2013-11-20,23838.0, francisco zuñiga,0.9375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.079036225042653,2.3978952727983707,2.505525936990736,3025,166375,9150625
paisaje de españa,25.25,18.5,latin american art,1948,74,sotheby's,2013-11-20,39730.0, joaquín torres garcía,0.7812500000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,10.589861848808644,3.228826155721369,2.917770732084279,5476,405224,29986576
ta gil,9.375,11.25,latin america,1963,59,phillips,2013-11-21,7946.0, francisco toledo,0.8928541330741443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,8.980423936374544,2.2380465718564744,2.4203681286504293,3481,205379,12117361
cuadrado rosa,40.0,40.0,latin american art,1975,47,sotheby's,2013-11-20,479299.0, jesus-rafael soto,1.5079999200849616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,13.080079898769581,3.6888794541139363,3.6888794541139363,2209,103823,4879681
arte constructivo (río negro),19.625,27.625,latin american art,1943,79,sotheby's,2013-11-20,380134.0, joaquín torres garcía,0.9966666697255296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,12.848279101121614,2.976804263668472,3.3187211598379167,6241,493039,38950081
aviones de paso,40.0,30.0,latin american art,1947,75,sotheby's,2013-11-20,807307.0, rufino tamayo,0.9071428310577708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,11,13.601459296223751,3.6888794541139363,3.4011973816621555,5625,421875,31640625
bañista,16.0,13.0,latin american art,1936,86,sotheby's,2013-11-20,59595.0, rufino tamayo,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,11,10.99532695691681,2.772588722239781,2.5649493574615367,7396,636056,54700816
cabeza (estudio para la ciencia del mural la creación),14.0,9.875,latin american art,1921,101,sotheby's,2013-11-20,28605.0, diego rivera,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.261336806702628,2.6390573296152584,2.2900063107871858,10201,1030301,104060401
trabajador con zapapico inclinado (mexican roadworkers),11.0,15.375,latin american art,1938,84,sotheby's,2013-11-20,23838.0, diego rivera,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013,11,10.079036225042653,2.3978952727983707,2.7327428136925818,7056,592704,49787136
jai alai,20.0,6.0,latin american art,1969,53,sotheby's,2013-11-20,19070.0, jesus-rafael soto,1.2000012585225577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,9.855871698594465,2.995732273553991,1.791759469228055,2809,148877,7890481
personajes cogidos de la mano,76.125,51.0,latin american art,1971,51,sotheby's,2013-11-20,830192.0, rufino tamayo,1.088333352560479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,11,13.629412278322414,4.332376726030061,3.9318256327243257,2601,132651,6765201
mujer tehuana vendiendo telas,4.0,5.375,latin american art,1950,72,sotheby's,2013-11-20,63568.0, diego rivera,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,11,11.05986547805438,1.3862943611198906,1.6817585740137264,5184,373248,26873856
2 works: : mujer sentada and desnudo,19.625,27.625,latin american art,1982,40,sotheby's,2013-11-20,19070.0, francisco zuñiga,0.857142215040666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,9.855871698594465,2.976804263668472,3.3187211598379167,1600,64000,2560000
ventana con naturaleza muerta,6.5,4.0,latin american art,1940,82,sotheby's,2013-11-20,63568.0, emilio pettoruti,1.1111111111111112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,11.05986547805438,1.8718021769015913,1.3862943611198906,6724,551368,45212176
quadrato,17.625,15.625,latin american art,1974,48,sotheby's,2013-11-20,55622.0, jesus-rafael soto,1.0937500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,11,10.926334085429858,2.8693183486983322,2.7488721956224653,2304,110592,5308416
untitled,20.0,15.0,latin american art,1946,76,sotheby's,2013-11-20,22249.0, rené portocarrero,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.010052342764158,2.995732273553991,2.70805020110221,5776,438976,33362176
hombre con sandía y reloj,30.0,22.0,latin american art,1944,78,sotheby's,2013-11-20,150973.0, rufino tamayo,1.4843753840647893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,11.924856291861994,3.4011973816621555,3.091042453358316,6084,474552,37015056
structure cinétique (sotomagie),13.375,13.375,latin america,1955,67,phillips,2013-11-21,32578.0, jesus-rafael soto,1.7083332240869846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,11,10.39139249291755,2.59338729278207,2.59338729278207,4489,300763,20151121
naranjita,15.0,40.25,latin american art,1969,53,sotheby's,2013-11-20,204687.0, jesus-rafael soto,1.2879998238090593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,12.229237262060632,2.70805020110221,3.6951100038645723,2809,148877,7890481
a cuestas,19.0,12.75,latin american art,1971,51,sotheby's,2013-11-20,23838.0, francisco toledo,1.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.079036225042653,2.9444389791664403,2.545531271604435,2601,132651,6765201
juanita sentada (descanso),37.75,43.0,latin american art,1933,89,sotheby's,2013-11-20,433530.0, armando reverón,0.9742856940597292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,11,12.979716276960486,3.6309854756950335,3.7612001156935624,7921,704969,62742241
triple volúmen virtual,39.125,99.3,latin american art,1969,53,sotheby's,2013-11-20,433530.0, jesus-rafael soto,0.9742856940597292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,12.979716276960486,3.666761648860317,4.598145571051127,2809,148877,7890481
meditación al atardecer,31.5,39.5,latin american art,1989,33,sotheby's,2013-11-20,250456.0, tomás sánchez,1.1257142574621448,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,12.431038535376421,3.449987545831587,3.676300671907076,1089,35937,1185921
desnudo de victoria,17.75,11.25,latin american art,1966,56,sotheby's,2013-11-20,51649.0, francisco zuñiga,2.03125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,10.852226113276135,2.8763855159214247,2.4203681286504293,3136,175616,9834496
cuadrados vibrantes,990.6,390.0,"important paintings, sculptures, watercolors, drawings & multiples",1979,43,germann auctions,2013-11-25,15322.0, jesus-rafael soto,0.8800006892056045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,11,9.637044983076766,6.898310820154137,5.966146739123692,1849,79507,3418801
sans titre,177.8,14.0,greek art,1968,54,piasa,2013-11-26,20216.0, jesus-rafael soto,3.910364904204184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,9.91422964906803,5.180659323079804,2.6390573296152584,2916,157464,8503056
portrait,86.36,27.0,robert altmann collection cuban post war art,1943,79,piasa,2013-11-26,9889.0, rené portocarrero,1.0432755201080306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,9.19917830726999,4.458524605646606,3.295836866004329,6241,493039,38950081
nu féminin,137.16,36.0,robert altmann collection cuban post war art,1945,77,piasa,2013-11-26,19776.0, rené portocarrero,1.0929529515145822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,9.892224360257417,4.921148127594719,3.58351893845611,5929,456533,35153041
composition,193.04,56.0,robert altmann collection cuban post war art,1963,59,piasa,2013-11-26,19776.0, rené portocarrero,1.0929529515145822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,9.892224360257417,5.262897421316776,4.02535169073515,3481,205379,12117361
incliné bleu et noir,96.52,43.0,modern & contemporary art sale,1966,56,sotheby's,2013-11-26,21540.0, jesus-rafael soto,1.7857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,9.977666950710379,4.569750240756831,3.7612001156935624,3136,175616,9834496
"untitled, jaî-alaî",128.27,62.0,contemporary art - part ii,1969,53,"dorotheum, vienna",2013-11-28,13465.0, jesus-rafael soto,1.4834278033921084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,9.5078490052457,4.854137417311759,4.127134385045092,2809,148877,7890481
"portfolio of 15 works: apocalypse de saint jean, monaco, club international de bibliophile jaspard, polus & cie",350.0,275.0,500 years of printmaking,1959,63,christie's,2013-12-04,2080.0, rufino tamayo,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12,7.640123172695364,5.857933154483459,5.616771097666572,3969,250047,15752961
